username;tweet;fecha;anuncio;ubicacion;sentimiento
Alejand43051208;alferdezprensa buenos dias podrian decirle al presidente que intervenga ante quien corresponda para que los bancos del pais no debiten cuentas de usureros para este mes de abril en que estaremos cobrando nuestro sueldo obedece a la situacion que vivimos hoy por favor gracias;2020-03-29 13:54:47+00:00;Anuncio_2;Buenos Aires, Argentina;
Angeldsim;alferdez alferdezprensa sergiomassa somos mas de 2 millones de argentinos damnificados por los planes de ahorro estamos pagando el 90de otros podemos masaca es solo para los alquikeres y planes uvanosotros podemos morirnos de hambre;2020-03-29 13:52:06+00:00;Anuncio_2;Buenos Aires, Argentina;
ElenaBorquez3;no se podia esperar otra cosa de vos querido presidente gracias por ponerte a la argentina en el hombro y salir a luchar;2020-03-29 13:51:19+00:00;Anuncio_2;Buenos Aires, Argentina;
eleonora1907arg;estoy haciendo la cuarentena en el hotel buenos airesla comida es un desastre y no nos dan para limpiar la habitacionporq mejor utilizan el dinero para los hospitales y el q no cumple preso clarincom alferdezprensa desayuno de hoy;2020-03-29 13:37:25+00:00;Anuncio_2;Buenos Aires, Argentina;
Patriaeselotro1;alferdez alferdezprensa con nuestro impuestos no que se qyeden en cancun hasta q termine la cuarentena esa plata que vaya a los mas necesitados;2020-03-29 13:36:26+00:00;Anuncio_2;Buenos Aires, Argentina;
MLourdesVrl;alferdez alferdezprensa gabicerru malenamassa vikidonda ofefernandez eligalcorta mingenerosar lucianapeker dalesmm;2020-03-29 13:27:38+00:00;Anuncio_2;Buenos Aires, Argentina;
SassyCell;alferdez alferdezprensa ginesggarcia;2020-03-29 13:24:20+00:00;Anuncio_2;Buenos Aires, Argentina;
HipotecadosMza;hipotecadosuva queremos y pedimos congelar uvas no solo cuota basta de indexacion y usurauva es insostenible los bancos ya ganaron suficiente alferdez alferdezprensa santicafiero mariaebielsaok martinmguzman bancocentralar diputadosar senadoargentina codvid19;2020-03-29 13:22:56+00:00;Anuncio_2;Buenos Aires, Argentina;
Germanrivarola;alferdezprensa alferdez;2020-03-29 13:13:36+00:00;Anuncio_2;Buenos Aires, Argentina;
Germanrivarola;alferdez alferdezprensa;2020-03-29 13:09:12+00:00;Anuncio_2;Buenos Aires, Argentina;
Carmelorossi;alferdezprensa senor presidente estoy varado en mexico df y salio el ultimo vuelo cancilleria no nos puso a mi y a mi esposa en el listado de vulnerables somos cronicos de edad avanzada 67 y 66 anos y tengo un stent ayudenos;2020-03-29 13:05:20+00:00;Anuncio_2;Buenos Aires, Argentina;
SessaCecilia;hay un bache muy grande del que no va a ser facil volver los bancos deberian cubrir los cheques y luego arreglar ellos con sus clientes empresas gracias por leer ojala se pueda resolver pronto somos muchos en esta situacion alferdez alferdezprensa;2020-03-29 13:03:52+00:00;Anuncio_2;Buenos Aires, Argentina;
SessaCecilia;alferdez alferdezprensa gracias por cuidar nuestra salud pero tambien queria hacerte llegar nuestra preocupacion hemos depositado cheques y han sido rechazados;2020-03-29 13:00:24+00:00;Anuncio_2;Buenos Aires, Argentina;
Patriaeselotro1;alferdez alferdezprensa todos los negocios puedan cobrar y pagar con qr point etc asi no se frena la economia tanto y solo saldrian personal domestico pintores eletricistas plomeros el resto en hoteles y hostales de campana mientras dure la cuarentena;2020-03-29 12:58:44+00:00;Anuncio_2;Buenos Aires, Argentina;
Patriaeselotro1;alferdez alferdezprensa sistema de deliveri y pedidos por whatsapp implementar en todos los empleados el sistema de mercado pago asi se les puede transferir dinero a sus cuentas y ellos pueden pagar impuestos comprar etc sin salir que todos los negocios lo implementen;2020-03-29 12:54:15+00:00;Anuncio_2;Buenos Aires, Argentina;
CarlosArestequi;para mejor control en medios de trasp y transito podrian implementar pulseras de plastico con x logo de diferente color para cada areacomo en hoteles mi humilde aporte alferdez kicillofok alferdezprensa;2020-03-29 12:54:11+00:00;Anuncio_2;Buenos Aires, Argentina;
don_juanmanuel;coronavirusargentina el plan economico del gob de cientificos se llama plan pandemia sin la mas palida idea de economia y sin plan martinmguzman apuesta a la crisis mundial para al estar dentro de ella lograr beneficios geniosdelvoto alferdezprensa el gran cinico;2020-03-29 12:53:10+00:00;Anuncio_2;Buenos Aires, Argentina;
Guiyote_Argento;alferdezprensa;2020-03-29 12:51:44+00:00;Anuncio_2;Buenos Aires, Argentina;
Patriaeselotro1;alferdez alferdezprensa los profesionales de salud alojados en hoteles de cercania con monitoreo para ellos a esos hoteles que no paguen impuestos x 180 dias los talleres mecanicos que trabajen a puerta cerrada lo mismo para quioscos mercerias etc y que implementen;2020-03-29 12:51:15+00:00;Anuncio_2;Buenos Aires, Argentina;
cristina_854;alferdezprensa carinos a la familia;2020-03-29 12:49:26+00:00;Anuncio_2;Buenos Aires, Argentina;
cristina_854;alferdezprensa cdo en realidad lo q se busca es q no haya tantas personas juntas para evitar el contagio tambien dio ideas para el anses por favor te pido busca la grabacion de hoy estuvo 9y30 de hoy en cronica asi lo podes evaluar desde ya gracias;2020-03-29 12:49:01+00:00;Anuncio_2;Buenos Aires, Argentina;
Patriaeselotro1;alferdez alferdezprensa porque las empresas no improvisan hostales de campana en sus terrenos asi los empleados no deambulan se quedan en sus lugares de trabajo sigue la produccion pero no hay contacto social con otros grupos con un medico y ambu en la enoresa;2020-03-29 12:46:56+00:00;Anuncio_2;Buenos Aires, Argentina;
cristina_854;alferdezprensa buen dia muy bendecido mi querido alberto te cto estoy viendo cronica y deberias contactar a este abogado q tiene muy buenas ideas para cuidar a nuestros jubiladosideas para descentralizar la gran cantidad de abuelos en los bancos;2020-03-29 12:44:24+00:00;Anuncio_2;Buenos Aires, Argentina;
consumsuble;telered somosresponsables de subir los precios en plena cuarentenaobligatoria asi apoyamos a argentina dndconsumidor alferdezprensa;2020-03-29 12:41:10+00:00;Anuncio_2;Buenos Aires, Argentina;
alexisreynoso14;hola daniel se estan olvidando de los pensionados de ips que cobramos 856no tenemos bono ni nada kicillofok alferdez alferdezprensa;2020-03-29 12:40:11+00:00;Anuncio_2;Buenos Aires, Argentina;
opompe;alferdezprensa wadodecorrido;2020-03-29 12:34:09+00:00;Anuncio_2;Buenos Aires, Argentina;
opompe;alferdezprensa wadodecorrido;2020-03-29 12:32:25+00:00;Anuncio_2;Buenos Aires, Argentina;
PepeFJTw;infobae infobaeamerica alferdez alferdezprensa una verguenza que publiquen esta nota en este momento este senor no debe sentir nada ni recordar su pasado de estado de sitio en democracia el fracaso del estado peronista y los sintomas de tentaciones;2020-03-29 12:13:46+00:00;Anuncio_2;Buenos Aires, Argentina;
CournouMarcelo;alferdez alferdezprensa;2020-03-29 12:11:47+00:00;Anuncio_2;Buenos Aires, Argentina;
SassyCell;alferdezprensa you need alferdez to tweet key messages in english to really have worldwide press;2020-03-29 11:52:56+00:00;Anuncio_2;Buenos Aires, Argentina;
SassyCell;alferdez czech republic did it no too much press because they are not in the hotspot of world alferdezprensa infobae lanacion clarincom pagina12;2020-03-29 11:41:25+00:00;Anuncio_2;Buenos Aires, Argentina;
Jorita14;alferdezprensa mmmmm no se quien maneja la cuenta pero seria con todo gusto no porque quiera saber del presi eh nooo ni ahi jajaja;2020-03-29 11:39:40+00:00;Anuncio_2;Buenos Aires, Argentina;
Carmelorossi;alferdezprensa srpresidente estoy varado en mexicosalio el ultimo rescateenvie y me comunique con cancilleria donde le adjunte mis antecedentes medicos de enfermo cronico y mi senoratenemos 67 y 66 anospero no se nos tuvo en cuentasolicito urgente vuelta a mi paisgracias;2020-03-29 11:32:13+00:00;Anuncio_2;Buenos Aires, Argentina;
SupCande;alferdez alferdezprensa patobullrich miguelpichetto diegosantilli horaciorlarreta usaenespanol betovaldez dsantacruzok;2020-03-29 11:16:33+00:00;Anuncio_2;Buenos Aires, Argentina;
Lauchy25132221;alferdez alferdezprensa;2020-03-29 10:16:22+00:00;Anuncio_2;Buenos Aires, Argentina;
PiaAsao;es lo que hizo alemania donde tienen el mas bajo de mortalidad con el covid19 pero prefieren sus negociados;2020-03-29 10:13:37+00:00;Anuncio_2;Buenos Aires, Argentina;
PiaAsao;hola ginesggarcia alferdez alferdezprensa casarosada msalnacion y si comienzan a hacer algo para detectar los infectados en argentina la deteccion precoz es fundamental para bajar el numero de infectados y sobre todo de muertos testmasivosya;2020-03-29 09:44:38+00:00;Anuncio_2;Buenos Aires, Argentina;
ricca_omar;alferdezprensa los jubilados que no tienen tarjeta de debito no pueden cobrar desde hace dias los bancos no responden el telefono y el estado no hace nada por esa gente estan sin un peso hagan algoel 84 ese dinero vuelve al anses si no lo cobran denles una solucion;2020-03-29 09:38:39+00:00;Anuncio_2;Buenos Aires, Argentina;
silvio_scasso;felipesola cancilleriaarg alferdezprensa vhmok urgencia tengan a bien repatriar a ricardotiene un cancer terminal tiene su ticketel consulado de mallorca le dijo que debe esperar hasta cuando los medicos le dieron 2 meses de vidaya lleva 50 dias de esa noticia;2020-03-29 09:30:53+00:00;Anuncio_2;Buenos Aires, Argentina;
fn_fernandez;cuando repatrien al ultimo argentino que han dejado exiliado de facto te mando un autografo dale;2020-03-29 08:14:46+00:00;Anuncio_2;Buenos Aires, Argentina;
Virgi19781;y muchos estan entrando x iguazu;2020-03-29 07:44:36+00:00;Anuncio_2;Buenos Aires, Argentina;
CeceAROK;alferdez y alferdezprensa por 6 meses minimo;2020-03-29 07:43:14+00:00;Anuncio_2;Buenos Aires, Argentina;
Virgi19781;alferdezprensa x favor no deje entrar mas fb de iguazu;2020-03-29 07:42:11+00:00;Anuncio_2;Buenos Aires, Argentina;
vdurmilo;pontifex drtedros sanchezcastejon bimbedisergio borisjohnson swedishpm stefanlofvenfan macronprsident2 angelamerkeicdu kremlinrussiae abeshinzo thebluehouseeng moonriver365 alferdezprensa alferdez sebastianpinera;2020-03-29 07:28:10+00:00;Anuncio_2;Buenos Aires, Argentina;
sergiomdq32;lpmqp lo que pasa y esto no es nada ojala el estado se ponga una ves en la vida un minuto en el lugar de esta gente ademas la gente como el que esta asi con chicos chiquitos pidiendo comer que tinen hambre por favor te lo pido alferdezprensa alferdez;2020-03-29 07:23:38+00:00;Anuncio_2;Buenos Aires, Argentina;
FEF737;basta de mentiras desde el 107 y 148 no mandan a hacer testeos d coronavirus sino estuvieron en el exterior o no tuvieron contacto con un caso positivo x eso no se dispara la curva de coronavirusargentina cuarentenahoy quedateencasa maurolpv a24com;2020-03-29 07:10:00+00:00;Anuncio_2;Buenos Aires, Argentina;
FEF737;alferdez alferdezprensa kicillofok nkreplak msalnacion cfkargentina equipocfk tengan mucho cuidado con esto;2020-03-29 06:26:06+00:00;Anuncio_2;Buenos Aires, Argentina;
andyham00;alferdez alferdezprensa;2020-03-29 06:20:55+00:00;Anuncio_2;Buenos Aires, Argentina;
FEF737;quilmescerveza que esperan uds para hacer lo mismo solidaridad alferdez alferdezprensa kicillofok nkreplak cuarentenahoy coronavirus coronavirusargentina quedateencasa extiendanlacuarentena adelantecontraelvirus;2020-03-29 06:06:48+00:00;Anuncio_2;Buenos Aires, Argentina;
VAnestesia;si ricky pero para los que estamos varados suma obviamente haran lo la real gana pero nosotros vamos a empujar ademas no tenemos nada que hacer estamos presos en india;2020-03-29 06:02:39+00:00;Anuncio_2;Buenos Aires, Argentina;
KaneJose33;bdaprograma todonoticias americatv canal26noticias eltreceoficial el gorila de coqui capitanich chaco te espia miren si hubiera estadodesitio como lo quieren hacer alferdezprensa alferdez;2020-03-29 06:00:45+00:00;Anuncio_2;Buenos Aires, Argentina;
martacarcamoSC;alferdez alferdezprensa kicillofok magariovero esta gente es maravillosa no puede pasar desapercibida necesitan mucha ayuda y esta en sus manos colaborar con ellos desde ya muchas gracias contamos con ustedes;2020-03-29 05:46:43+00:00;Anuncio_2;Buenos Aires, Argentina;
VAnestesia;soy unallama varadaen bombaymuy lindo muy lindo pero aqui en india estamos en banda si albertito habla con modi como hanhecho alemania austria italia espania israel yaestariamos en casa;2020-03-29 05:41:54+00:00;Anuncio_2;Buenos Aires, Argentina;
martacarcamoSC;alferdez alferdezprensa kicillofok magariovero canal9oficial mdnc9 soyleomontero;2020-03-29 05:41:28+00:00;Anuncio_2;Buenos Aires, Argentina;
martacarcamoSC;alferdez dylanferdez alferdezprensa kicillofok magariovero por favor se necesitan permisos para los voluntarios de acmacaballos y para cualquier otross voluntariosas por el bien de los animales contamos con uds;2020-03-29 05:39:06+00:00;Anuncio_2;Buenos Aires, Argentina;
paolacampos_1;horaciorlarreta alferdezprensa salonesarg clarincom;2020-03-29 05:36:42+00:00;Anuncio_2;Buenos Aires, Argentina;
EZaskar;alferdezprensa alferdez presidente ud no decreto que no habria aumento de servicios entonces porque telecentro aumento 10 el costo del servicio en el mes de abril;2020-03-29 05:20:43+00:00;Anuncio_2;Buenos Aires, Argentina;
FEF737;alferdez alferdezprensa kicillofok nkreplak cfkargentina equipocfk extiendan la cuarentena coronavirusargentina sobredosisdetv quedateencasapelotudo phpodemoshablar no se dejen extorsionar x el poder economico que nuestro pueblo no pase x esto;2020-03-29 05:11:54+00:00;Anuncio_2;Buenos Aires, Argentina;
Sabrina68469645;operacion y cuarentena pronto a trabajar pero sin internet se puede pedir el servicio es un caso particular alferdez alferdezprensa gracias;2020-03-29 05:01:12+00:00;Anuncio_2;Buenos Aires, Argentina;
PabloSebas82;alferdez alferdezprensa gregoriodalbon msalnacion estaria casi seguro que no es legal publicar esto sobre todo teniendo tantos nombres que son burlas;2020-03-29 04:57:12+00:00;Anuncio_2;Buenos Aires, Argentina;
Dany50079138;en la pcia del chubut el senor massoni se cree que esto es una dictadura hay abusos de autoridad de parte del personal policial y este senor mira para otro lado que pasa con una situacion asi;2020-03-29 04:02:13+00:00;Anuncio_2;Buenos Aires, Argentina;
BeatrizDavyt;los consulados se haran cargo de todo los gastos vamos clarita tendrias q tener una reunion con el equipo de alferdez alferdezprensa xq presentas proyectos muy buenos sos muy activa despues de la tormenta espero larioja vea quienes han estado presente;2020-03-29 03:18:22+00:00;Anuncio_2;Buenos Aires, Argentina;
GuCaV2;pero pauespanol y alferdezprensa alferdez salen a cazar carniceros con la afipprensa no entienden nada;2020-03-29 03:09:32+00:00;Anuncio_2;Buenos Aires, Argentina;
hectormiguelgon;alferdez alferdezprensa kicillofok casarosada diputadosar senadoargentina todosloskpresos tambien tenemos que saber el xq algunos no hablaron y no respetaron la cuarentena como ese que se fue a la fiesta sabiendo que estaba infectado;2020-03-29 03:07:42+00:00;Anuncio_2;Buenos Aires, Argentina;
maralebra;rt canal26noticias c5n canal26noticias todonoticias telefenoticias telenuevec9 alferdezprensa alferdez;2020-03-29 02:26:46+00:00;Anuncio_2;Buenos Aires, Argentina;
chyvok;alferdezprensa alferdez;2020-03-29 02:23:37+00:00;Anuncio_2;Buenos Aires, Argentina;
LPretara;se lo podran explicar al gobernador de mza que se le ocurrio por decreto a los empleados del instituto provincial de juegos y casino bajarnos el sueldo al 50 asi no vamos a poder cumplir con la cuarentena sino tendremos que salir a trabajar a la calle;2020-03-29 01:55:40+00:00;Anuncio_2;Buenos Aires, Argentina;
AMangifesta;sr presidente alferdezprensa todxsconalberto alferdez quedateencasa graciasalberto encasaconc5nyo se que a muchos les jode la cuarentena pero hay que seguirla no quiero que mi pais sea una italiaespana eeuu vamos alberto podemos;2020-03-29 01:52:05+00:00;Anuncio_2;Buenos Aires, Argentina;
larakiki81;alferdez alferdezprensa cfkargentina estan violando derechos;2020-03-29 01:43:40+00:00;Anuncio_2;Buenos Aires, Argentina;
notiargentinog1;alferdezprensa ojo que lo mismo pasa con los cigarrillos en muchos municipios los kioscos no son abastecidos motivos;2020-03-29 01:43:24+00:00;Anuncio_2;Buenos Aires, Argentina;
don_juanmanuel;covid19 como estara de paranoica esta sociedad que ahora ve a un idiota cinico y mentitoso cheroe salvador alferdezprensa para un prestigioso cientifico argentino el coronavirus no merece que el planeta este en un estado de parate total infobae;2020-03-29 01:41:59+00:00;Anuncio_2;Buenos Aires, Argentina;
Marcelo10508487;alferdezprensa nose por que no lo dejan salir del pais si es de nacionalidad boliviana y tampoco le dan la atencion medica;2020-03-29 01:37:32+00:00;Anuncio_2;Buenos Aires, Argentina;
ejdc59;envie este tw alferdez alferdezprensa senores no se estan olvidando de los autonomos la situacion es grave para todos y yo me siento discriminado los autonomos somos en gran parte el aporte para el pago de los jubilados auh y planes aparentemente estamos fuera de sistema;2020-03-29 01:36:48+00:00;Anuncio_2;Buenos Aires, Argentina;
Marcelo10508487;alferdezprensa tengo a mi padre en la frontera de aguas blancassalta con cancer de prostata no le dieron la atencion medica en salta capital tiene 86 anos y gendarmeria no lo deja pasar a boliva y tampoco le dan la atencioncion medica;2020-03-29 01:35:17+00:00;Anuncio_2;Buenos Aires, Argentina;
MinutoYa;coronavirus suman 19 personas fallecidas con un total de 745 infectados incluye las dos personas que fallecieron este sabado alferdezprensa;2020-03-29 01:25:47+00:00;Anuncio_2;Buenos Aires, Argentina;
talitasur;ladron de respiradores alferdezprensa;2020-03-29 01:18:54+00:00;Anuncio_2;Buenos Aires, Argentina;
talitasur;ladron de respiradores alferdezprensa;2020-03-29 01:18:38+00:00;Anuncio_2;Buenos Aires, Argentina;
imagenesymas01;t13 biobio jmilei lanatoforever lanacion tdnnoticias roxanalidia albertoplaza cfkargentina alferdez alferdezprensa francis25830521 gracias a dios tenemos cerrada la frontera con argentina el gobierno de alberto fernandez y cfk miente hay ya cientos de muertos;2020-03-29 01:17:22+00:00;Anuncio_2;Buenos Aires, Argentina;
carrascalgustav;un ejemplo que la politica argentina nonva a tomar en la puta vida hacen politica para llenarse los bolsillos servir a la poblacion ni en prdo;2020-03-29 01:11:40+00:00;Anuncio_2;Buenos Aires, Argentina;
MarkFra29462604;eldestapeweb arilijalad pabloduggan robdnavarro por favor difundir alferdez kicillofok horaciorlarreta alferdezprensa ayudaodontologos urgente ayuda profesionales odontologs monotributistascon riesgo de contagio por su area de trabajo;2020-03-29 01:01:50+00:00;Anuncio_2;Buenos Aires, Argentina;
murdocknqn;la frase del dia lei por ahi el enemigo invisible dejaria de ser invisible si hacen mas test telefono alferdezprensa alferdez;2020-03-29 01:00:15+00:00;Anuncio_2;Buenos Aires, Argentina;
SicSOCINCE;alferdezprensa pedido urgente al servicio ambiental del municipio de pilar pcia bs as el 80 de la comunidad de pilar no tiene cloacas y estos domicilios necesitan el desagote que hacen los camiones atmosfericos los pozos ciegos estan colapsando;2020-03-29 00:56:20+00:00;Anuncio_2;Buenos Aires, Argentina;
Monyrojo271;los vuelos de la muerte;2020-03-29 00:53:51+00:00;Anuncio_2;Buenos Aires, Argentina;
cqgaido;quien esta controlando los negocios chicos y como se abusan con los precios en olivos imposible afipcomunica jorgemacri alferdez alferdezprensa;2020-03-29 00:53:43+00:00;Anuncio_2;Buenos Aires, Argentina;
VeroDePatagonia;nacion manda 2 dos respiradores para toda la provincia es una tomada de pelo ginesggarcia alferdezprensa alferdez segun censo 2010 chubut tiene mas de 506000 habitantes desparramados en 224686 km2 pero mandan 2 respiradores;2020-03-29 00:51:54+00:00;Anuncio_2;Buenos Aires, Argentina;
shiftbull;expropien las distribuidoras de caba y bs as alferdez alferdezprensa santicafiero;2020-03-29 00:34:28+00:00;Anuncio_2;Buenos Aires, Argentina;
RuelFabio;mas estupida sos vos con ese resentimiento barato q tenes el 2728 de febrero argentina era un pais normal se realizaron fiestas nacionales en esa fecha y posteriormente tambien tu resentimiento no te deja verla realidad;2020-03-29 00:18:33+00:00;Anuncio_2;Buenos Aires, Argentina;
AlfaSpetnaz;seee;2020-03-29 00:10:16+00:00;Anuncio_2;Buenos Aires, Argentina;
maralebra;nardinileo munimalvinas kicillofok alferdez alferdezprensa todonoticias c5n telefenoticias telenuevec9 cronicatv cronica cronicas2020 mindefarg covid19argentina estadoddsitio intendentedictador;2020-03-29 00:09:33+00:00;Anuncio_2;Buenos Aires, Argentina;
lizzy_luana;x favor sr presidente alferdezprensa alferdez horaciorlarreta ministeriodesal basalud;2020-03-29 00:07:24+00:00;Anuncio_2;Buenos Aires, Argentina;
DMinojuan;es un estupido buscando un segundo de fama infeliz;2020-03-29 00:06:20+00:00;Anuncio_2;Buenos Aires, Argentina;
jmag_x;alferdez alferdezprensa estos movimientos comunistas no me gustan para nada estamos todos empujando para el mismo lado no se confunda;2020-03-29 00:05:58+00:00;Anuncio_2;Buenos Aires, Argentina;
AlfaSpetnaz;bugallo me bloqueo por decirle bagallo;2020-03-29 00:05:08+00:00;Anuncio_2;Buenos Aires, Argentina;
DMinojuan;mientras vos te rascas el higo a dos manos viste ginesggarcia alferdezprensa ahi sta;2020-03-29 00:02:39+00:00;Anuncio_2;Buenos Aires, Argentina;
RCB19660;alferdez alferdezprensa;2020-04-10 23:58:48+00:00;Anuncio_3;Buenos Aires, Argentina;
sergistack;usas google chrome lo siento por las mayusculas pero existe un nuevo navegador que es mas rapido y mas privado que chrome bloquea los anuncios y los rastreadores lo cual ahorra tiempo de carga la interfaz es exactamente igual que la de chrome brave lo supera en todo;2020-03-28 20:07:18+00:00;Anuncio_3;Buenos Aires, Argentina;
josegallegos69;alferdez alferdezprensa todonoticias americatv adrianventuratv eltreceprensa eltreceoficial eltribuno;2020-04-10 23:56:35+00:00;Anuncio_3;Buenos Aires, Argentina;
rcheist;hola doctora mi comoromiso es que esto se sepa ningun personal de salud llamese camillero enfermero medico etc puede ser sometido a semejante riesgo ese celofan sirve para ir al super no para trabajar entre spray de virus y las secreciones humanas fuerza siga adelante;2020-04-10 23:53:40+00:00;Anuncio_3;Buenos Aires, Argentina;
StoccoSabina;no parece aca;2020-04-10 23:53:27+00:00;Anuncio_3;Buenos Aires, Argentina;
VivianaBasket7;alferdezprensa educacionar msalnacion;2020-04-10 23:49:18+00:00;Anuncio_3;Buenos Aires, Argentina;
LG_RDT;todos los hospitales de caba recibieron lo mismo;2020-04-10 23:46:14+00:00;Anuncio_3;Buenos Aires, Argentina;
Aliceallenok;ante la presencia de la muerte que es parte de la vida somos todos iguales qepd;2020-04-10 23:44:43+00:00;Anuncio_3;Buenos Aires, Argentina;
horaciomolesto;ginesggarcia alferdezprensa luanavolnovich uds son unos criminales mentirosos comunican a los medios que ya esta la vacunacion antigripal 2020 y es un gran verso como siempre;2020-04-10 23:42:31+00:00;Anuncio_3;Buenos Aires, Argentina;
mar_espe;de terror imperdonable;2020-04-10 23:41:01+00:00;Anuncio_3;Buenos Aires, Argentina;
rcheist;es un hospital de la caba me lo envio un colega y me comprometi a mostrarlo porque no soy empleado de la ciudad y por mas votante del pro que soy no voy a callarme cuando esta en juego la vida los contribuyentes no vamos a ser complices de este estrago en la salud;2020-04-10 23:38:15+00:00;Anuncio_3;Buenos Aires, Argentina;
MAXI78175968;empresas a las pequenas pymes nada alferdezprensa albertorsaa alferdez economiaar;2020-04-10 23:36:27+00:00;Anuncio_3;Buenos Aires, Argentina;
hectormiguelgon;casarosada alferdezprensa esto es alferdez y asi no trata hablo a las 19hs son las 20 31 y todavia no hablo nada habla para los qtiene no para los kirchneristas q tiene satelital o calble colgado y mo para los argentinos que los van a mandar a la mierda todo mentira;2020-04-10 23:33:38+00:00;Anuncio_3;Buenos Aires, Argentina;
MAXI78175968;viendo perder lo que con tanto esfuerzo y sacrificio logramos conseguir y lo peor es que si no levantas los cheques como dice quedas marcado de por vida en el banco y salis del sistema para toda tu vida que me explique como pretende alferdezprensa albertorsaa alferdez;2020-04-10 23:33:14+00:00;Anuncio_3;Buenos Aires, Argentina;
MAXI78175968;yo entiendo que la salud es lo primero pero que me explique el presidente o me de una respuesta como hacemos para seguir los que tenemos pymes y no tener que despedir gente pagar sueldos impuesto afip subsistir porque la salud se nos va a ir alferdezprensa alferdez;2020-04-10 23:32:00+00:00;Anuncio_3;Buenos Aires, Argentina;
anabelitacano;sssalud andiscapacidad alferdez alferdezprensa ginesggarcia noalajusteendiscapacidad;2020-04-10 23:30:12+00:00;Anuncio_3;Buenos Aires, Argentina;
bumariamkup;horaciorlarreta alferdez alferdezprensa los vecinos de la comuna 10 necesitamos con urgencia que se haga una fumigacion consciente ya hay decenas de gente con dengue y esto las excpone mas a un contagio de covidesperamos su pronta respuesta x favor;2020-04-10 23:27:10+00:00;Anuncio_3;Buenos Aires, Argentina;
coronelgustavo_;gastando los 10000 que les dio alferdez y los bolidos encerrados;2020-04-10 23:23:25+00:00;Anuncio_3;Buenos Aires, Argentina;
ryu_elitobaron;donde es esto hay que arrobar hasta el basta al responsable de esta burla;2020-04-10 23:20:37+00:00;Anuncio_3;Buenos Aires, Argentina;
perucacuka;alberto dijo que sera implacable con los que violen la cuarentena;2020-04-10 23:19:25+00:00;Anuncio_3;Buenos Aires, Argentina;
Tinchounico;esa gente es hdp cierren esa mugre de villa y q queden a su suerte;2020-04-10 23:18:02+00:00;Anuncio_3;Buenos Aires, Argentina;
MACARGENTINA;alferdez alferdezprensa zaping por todos los canales en todos los periodistas ya saben que se anunciarale bajan el precio al anuncio oficial espero no coincidan de lo contrario es falta de respeto al gobierno y a los ciudadanos gatosylvestre;2020-04-10 23:13:20+00:00;Anuncio_3;Buenos Aires, Argentina;
Mabe37409034;alferdezprensa a24com elpais perfilcom clarincom agenciatelam;2020-04-10 23:12:36+00:00;Anuncio_3;Buenos Aires, Argentina;
brevencuentro1;avanoliok alejandro se puede poner apoderado por internet para la jubilacion hija hijo alferdezprensa alferdez;2020-04-10 23:10:59+00:00;Anuncio_3;Buenos Aires, Argentina;
loselvira;alferdez alferdezprensa habla ahora amo escucharlo;2020-04-10 23:09:43+00:00;Anuncio_3;Buenos Aires, Argentina;
marielamolo;gracias;2020-04-10 23:08:06+00:00;Anuncio_3;Buenos Aires, Argentina;
pequepu;uniciudadanaar alferdezprensa alferdez;2020-04-10 23:06:44+00:00;Anuncio_3;Buenos Aires, Argentina;
leli_mai;que aisle la villa entera directamente;2020-04-10 23:04:17+00:00;Anuncio_3;Buenos Aires, Argentina;
GamesRedDeer;they say its one of the hardest logic game ever 100 levels global ranking try now nintendo xbox steam;2020-08-01 16:42:33+00:00;Anuncio_3;Buenos Aires, Argentina;
CfkCitizen;igual que la colas de jubilados de pesce y vanoli ahora a cargo de alferdezprensa no aprenden por que antes no hubo consecuencias alferdez edufeiok zinclaudio a24com;2020-04-10 23:04:09+00:00;Anuncio_3;Buenos Aires, Argentina;
leli_mai;que los pongan en cuarentena hay que exigirselo a larreta o esto no termina mas;2020-04-10 23:03:48+00:00;Anuncio_3;Buenos Aires, Argentina;
dieass;los uvaautomotor tampoco podemos pagar las cuotas los que vivimos del monotributo para pagar los creditos sin trabajar ya no podemos mas saque 350 mil y debo 570 el presidente alferdez dijo en campana que era una estafa y era solo campana congelamiento;2020-04-10 23:03:34+00:00;Anuncio_3;Buenos Aires, Argentina;
ALBERTOMINICHI8;que pasa en jose c paz la mercaderia que manda el gobierno para la gente no la entregan en los barrios pobres esto no va que pasa la guardan para hacer politica barata o para venderla el gobierno tiene que repartirla;2020-04-10 23:00:15+00:00;Anuncio_3;Buenos Aires, Argentina;
Elbo_Ludo_;los muchachos deben tener informacion privilegiada deben saber que el bichito es mucho menos letal de lo que dicena menos que hagan todo malcomo en argenta;2020-04-10 22:58:29+00:00;Anuncio_3;Buenos Aires, Argentina;
surviviente;hay que volarlos;2020-04-10 22:57:20+00:00;Anuncio_3;Buenos Aires, Argentina;
agrupargentina;hoy 22hs quedateencasa y mira el estreno de martin carvalho la guerra judicial en latinoamerica en youtube lawfare rafaelbielsa romerodiario pedrobriegerok alferdez alferdezprensa unlaoficial cfkargentina rojasagrupar militanteborro;2020-04-10 22:55:28+00:00;Anuncio_3;Buenos Aires, Argentina;
CfkCitizen;tanta preocupacion sanitaria si convocan a las 19hs y no cumplen los periodistas uno por medio se exponen tiempo innecesario por vuestra indolencia alferdezprensa edufeiok a24com;2020-04-10 22:54:02+00:00;Anuncio_3;Buenos Aires, Argentina;
