username;tweet;fecha;anuncio;ubicacion;id;sentimiento
inesazpelicueta;mariomeoni;2020-03-19 13:23:15+00:00;Anuncio_1;Cordoba, Argentina;1240629912177971202;
inesazpelicueta;alferdezprensa mariomeonis la gente no entra en razon piensa que estamos de vacaciones para evitar un colapso sanitario y los responsables no veamos perjudicados tomen una decision ya toque de queda parcial;2020-03-19 13:22:32+00:00;Anuncio_1;Cordoba, Argentina;1240629732204589057;
Rosalia42266171;las mami suaf x embargo se merece tambien una ayuda como la que auh y estamos necesitando que nos escuche;2020-03-19 13:17:16+00:00;Anuncio_1;Cordoba, Argentina;1240628405919518720;
2001Tripodi;vhmok horaciorlarreta alferdez alferdezprensa gatosylvestre eldestapeweb villarrueldario dgannio rossiagustinok elcoheteluna;2020-03-19 13:11:07+00:00;Anuncio_1;Cordoba, Argentina;1240626857218920449;
meledesma64;sobrevivi a macri ahora hacemos se puede masque dios nos proteja a los pequenos comerciantes;2020-03-19 12:58:47+00:00;Anuncio_1;Cordoba, Argentina;1240623756986462209;
jamzilla7;alferdez alferdezprensa santicafiero esto es un fake news;2020-03-19 12:56:09+00:00;Anuncio_1;Cordoba, Argentina;1240623094156398597;
Eric15574023;reemplazamos la firma fisica por el apoyo fisico de la firma por el me gusta en nuestro canal de youtube y seguinos en tweeter e instagram concertatoas difunda os con nuestros contactos a partir de hoy este pedido gracias;2020-03-19 12:56:09+00:00;Anuncio_1;Cordoba, Argentina;1240623092398993408;
guchifun;alferdezprensa federico lacroze hace media horala colaboracion del sector privado q hace ir igual a sus empleados a trabajar indignacion sietecase odonnellmaria;2020-03-19 12:50:07+00:00;Anuncio_1;Cordoba, Argentina;1240621575151501312;
jamzilla7;alferdez alferdezprensa santicafiero kicillofok;2020-03-19 12:49:04+00:00;Anuncio_1;Cordoba, Argentina;1240621309228396544;
guchifun;federico lacroze hace media horasin palabras laburantes a los q hacen ir igualexpliquenme que necesidad hay en tener abierto un local de venta de cochecitos para bebes sietecase odonnellmaria alferdezprensa gobiernocaba gatosylvestre andykusnetzoff aleberco;2020-03-19 12:46:59+00:00;Anuncio_1;Cordoba, Argentina;1240620786383290369;
gustavito37;alferdezprensa;2020-03-19 12:43:56+00:00;Anuncio_1;Cordoba, Argentina;1240620015713505281;
maralebra;los deswmoleados mayored de 50 sin pibes sin auh sin subsidios sin oalnes sintecho propio tambien somos personas pero a nadie le importa alferdezprensa;2020-03-19 12:42:22+00:00;Anuncio_1;Cordoba, Argentina;1240619622430367744;
elenaimoberdor1;alferdez alferdezprensa continental590 kicillofok sergiomassa nos pusimos de acuerdo con profesores e instructores y cerramos el gimnasio ahora como pagamos manana monotributo alquiler como las tarjetas que nos vencen los 1eros dias de abril nec alguna medida xfa;2020-03-19 12:36:15+00:00;Anuncio_1;Cordoba, Argentina;1240618084534190082;
danielchayau;check out the audio book elven magic on audible;2020-01-09 02:13:53+00:00;Anuncio_1;Cordoba, Argentina;1215094309801742336;
NotesigoT;cierren todo ya es todo una perdida de tiempo haganlo ya todos encerrados 1 semana por lo menos alferdez alferdezprensa;2020-03-19 12:34:23+00:00;Anuncio_1;Cordoba, Argentina;1240617612993875968;
maralebra;por un lado tenes toda la plata a los planeros por el otro a los argentos q estaban afuera a se quejan x tener q pagar para q los traigan son la misma mierda;2020-03-19 12:32:36+00:00;Anuncio_1;Cordoba, Argentina;1240617164291350528;
SerarrySergio;15 dias y telecentroar no se comunica conmigo para venir a mi nuevo domicilio a conectarme el servicio alferdez alferdezprensa dndconsumidor y me van a cobrar igual estos dias;2020-03-19 12:32:15+00:00;Anuncio_1;Cordoba, Argentina;1240617077725114369;
BEATRIZWALTER13;responda por su mala decision de cancelar vuelos de otras aerolineas alferdezprensa;2020-03-19 12:31:59+00:00;Anuncio_1;Cordoba, Argentina;1240617011505487872;
iglesiasgd;labandadealberto sr presidente alferdez alferdezprensa por que siempre hacen las cosas al reves piensa que si no sigue la formula del clientelismo va a perder imagen yo aceptacion hoy cada persona que ayuda a sostener el sistema tiene que ser reconocida y compensada;2020-03-19 12:08:30+00:00;Anuncio_1;Cordoba, Argentina;1240611100346986496;
FGomezluengo;sabiendo quienes deciden esto vaya a saber la magnitud del negocio todo en perjuicio de los argentinos resulta gravisima la decision en este momento sin mediar explicacion alferdez alferdezprensa no hay nadie de los otros poderes q pida explicacion;2020-03-19 11:59:26+00:00;Anuncio_1;Cordoba, Argentina;1240608820889616384;
2001Tripodi;alferdez alferdezprensa horaciorlarreta vtolosapaz elcoheteluna rossiagustinok jorgetaiana am750 villarruelclau dgannio villarrueldario;2020-03-19 11:59:06+00:00;Anuncio_1;Cordoba, Argentina;1240608733958475776;
Pipadlapaz;alferdez yo te banco pero el bono de los diputados hoy es una verguenza medidas urgentes para los comerciantes de tierra del fuego;2020-03-19 11:52:09+00:00;Anuncio_1;Cordoba, Argentina;1240606984199684097;
_ASLO_;capacidad tecnica pero afectada y subsumida en una incapacidad moral como ser parte de cambiemos y complice de la destruccion que llevaron adelante candidata a senadora no creo que falte gente con igual o mayor capacidad que ella;2020-03-19 11:51:49+00:00;Anuncio_1;Cordoba, Argentina;1240606903903965186;
2001Tripodi;horaciorlarreta alferdez alferdezprensa vtolosapaz elcoheteluna gatosylvestre rossiagustinok villarruelclau agenciatelam frentedetodos jorgetaiana am750 jorgetaiana casarosada santoroleandro moreauleopoldo sergiomassa nytimes cierren shopping etc;2020-03-19 11:49:47+00:00;Anuncio_1;Cordoba, Argentina;1240606390189776896;
ConcertaTOAS;somosresponsables suspendemos hasta nuevo aviso la campananacionaldefirmas diputadosar senadoargentina alferdezprensa alferdez joseluisgioja sergiomassa marioraulnegri;2020-03-19 11:49:01+00:00;Anuncio_1;Cordoba, Argentina;1240606197209878528;
sergistack;usas google chrome lo siento por las mayusculas pero existe un nuevo navegador que es mas rapido y mas privado que chrome bloquea los anuncios y los rastreadores lo cual ahorra tiempo de carga la interfaz es exactamente igual que la de chrome brave lo supera en todo;2020-03-28 20:07:18+00:00;Anuncio_1;Cordoba, Argentina;1243993087531266049;
2001Tripodi;por favor pn los shopping y hamburgueseris y otros restaurantes y lugares de reunion abiertos no paramos el virus de que sirven las licencias cerrar escuelas horaciorlarreta alferdez alferdezprensa vtolosapaz elcoheteluna gatosylvestre am750 agenciatelam casarosada;2020-03-19 11:48:49+00:00;Anuncio_1;Cordoba, Argentina;1240606147473793025;
AliJardel;alferdez gabylevinas monicafradeok alferdezprensa luisvidalmza marielfitz gobierno del pueblo son mejores;2020-03-19 11:47:55+00:00;Anuncio_1;Cordoba, Argentina;1240605920310300672;
_ASLO_;habraconsecuencias siguen ingresando al gobierno candidatos de cambiemos nos estaran tomando por boludes alferdezprensa;2020-03-19 11:45:36+00:00;Anuncio_1;Cordoba, Argentina;1240605338166079493;
maralebra;fernanquiroz horaciorlarreta msalnacion alferdezprensa y las emoresas de medicina prepaga q aportan con lo q cobran y ganan q hacen omint osde galeno swissmedical sancorsalud omintassistance osdepym swissmedicalg;2020-03-19 11:31:11+00:00;Anuncio_1;Cordoba, Argentina;1240601711233961984;
ber_nes;todonoticias eltreceprensa gabrieliezzi c5n andinoyelpais alferdez alferdezprensa lanacion drjorgerizzo grandesmedios recibido hoy 193 de italia vivereinformati grazie caro amico un saluto a tutto il popolo argentino;2020-03-19 11:28:23+00:00;Anuncio_1;Cordoba, Argentina;1240601005059964928;
HernanBostero7;consulta para alferdez y alferdezprensa para cuando el alcohol en gel legal seguro y gratuito matar bebes si salvar a la poblacion no vergonzoso;2020-03-19 11:19:03+00:00;Anuncio_1;Cordoba, Argentina;1240598657101070336;
maralebra;gracias afernnadez alferdezprensa mas de 3 meses de gobierno y no hacer nada por los desempleados mayores de 50 sin hijos sin planes subsidios etc hasta sintecho propio aun asi pagamos impuestos como heladera y panza vacia;2020-03-19 11:14:31+00:00;Anuncio_1;Cordoba, Argentina;1240597514404925440;
marceecram;alferdez alferdezprensa;2020-03-19 11:13:37+00:00;Anuncio_1;Cordoba, Argentina;1240597288835330048;
marceecram;alferdez alferdezprensa;2020-03-19 11:12:50+00:00;Anuncio_1;Cordoba, Argentina;1240597091694583809;
MagaliC15607004;ademas d poco inteligente poco util esto d viajar todos sentados el radio d alcance del covid en un avion es d 2 asientos adelante y 2 atras en transporte publico es la excepcion alferdez alferdezprensa msalnacion ginesggarcia;2020-03-19 11:09:21+00:00;Anuncio_1;Cordoba, Argentina;1240596213982007299;
veruznika;buen dia alferdez se podrian levantar las barreras de las autopistassoy trabajadora esencial de salud estoy viniendo al hospital en auto para cuidarnos a todesy estoy pagando 170por dia de peaje mi esfuerzo financia una concesionaria privada alferdezprensa;2020-03-19 11:05:06+00:00;Anuncio_1;Cordoba, Argentina;1240595145210331139;
SusanaMorel13;no era que el cemento no se comia y ahora en varios sabores;2020-03-19 10:55:55+00:00;Anuncio_1;Cordoba, Argentina;1240592832924008448;
Melina38322959;multas ya a estas basuras y a los q se fueron de vacaciones;2020-03-19 10:54:05+00:00;Anuncio_1;Cordoba, Argentina;1240592375044608001;
QHoguera;toma alferdez alferdezprensa vayan y sacudanlos;2020-03-19 10:49:26+00:00;Anuncio_1;Cordoba, Argentina;1240591203759984640;
maralebra;si tipico del argento piola el coronavirusbeneficia a 1ero planeros vagos con ma solata y credito pa construir x k con eda plata y credito no construyen hospitales alferdezprensa 2do empresarios 3ero politicos;2020-03-19 10:39:48+00:00;Anuncio_1;Cordoba, Argentina;1240588778332454913;
SusanaG76541106;es una gran verdad despues de esto todo va a cambiar la plata ayuda pero no trae la salud la prevencion es muy importante sr presidente ud va a hacer historia dios lo siga iluminando;2020-03-19 10:30:54+00:00;Anuncio_1;Cordoba, Argentina;1240586540784463877;
lucasgrt09;mindetransporte infocnrt alferdezprensa;2020-03-19 10:05:49+00:00;Anuncio_1;Cordoba, Argentina;1240580226628845568;
GriseldaLassaga;malisima estrategia de comunicacion alferdezprensa;2020-03-19 09:51:26+00:00;Anuncio_1;Cordoba, Argentina;1240576607158505472;
GriseldaLassaga;no caiga tan bajo alferdezprensa;2020-03-19 09:43:31+00:00;Anuncio_1;Cordoba, Argentina;1240574612766932995;
DSaseta;muy bien pero tambien en las privincias sr presidente fuerza;2020-03-19 08:45:30+00:00;Anuncio_1;Cordoba, Argentina;1240560012587646977;
Lucy62886331;o sea q los casi 500 q fallecieron ayer en italia es un numero pedorro e insignificantedetras d ese numero pedorro hay familiast puede pasar y no sabes la muerte horrible q tienenmueren ahogadoslos medicos piden ipod o tablet phacer videollamada pdespedirse de sus flias;2020-03-19 08:27:46+00:00;Anuncio_1;Cordoba, Argentina;1240555552050229249;
jclarragueta;vos si q la tenes clara discipula de lanata cerra un poco la bocaza q te vas a contagiar;2020-03-19 08:16:24+00:00;Anuncio_1;Cordoba, Argentina;1240552690146594818;
LMnuncaP;chile tiene 6 laboratorios y lo amplia a 12 la semana que viene nosotros seguimos con 1 el malbran seguramente superamos al dia de hoy los 500 casos con trafico interno que esperan ginesggarcia alferdezprensa;2020-03-19 08:14:24+00:00;Anuncio_1;Cordoba, Argentina;1240552185739595776;
PayasaFilomenaI;que sea tu voluntad estamos en tus manos cuarentenatotal coronavirus alferdez alferdezprensa;2020-03-19 07:48:29+00:00;Anuncio_1;Cordoba, Argentina;1240545667145256960;
landresss;vos si que entendes;2020-03-19 06:21:51+00:00;Anuncio_1;Cordoba, Argentina;1240523863043256323;
iingridrod;alferdez alferdezprensa;2020-03-19 05:57:06+00:00;Anuncio_1;Cordoba, Argentina;1240517634782789634;
danielchayau;check out audio book elven magic on audible amazon pay 75 for every bountyhave to be a member for 91 days consecutively;2020-01-09 02:22:08+00:00;Anuncio_1;Cordoba, Argentina;1215096387550896128;
hmartinezdiez;o sea hay que esperar que se infecten y mueran el que ellos consideren kill me;2020-03-19 05:55:50+00:00;Anuncio_1;Cordoba, Argentina;1240517315604746240;
hmartinezdiez;estan todavia abiertos los shoppings por ejemplo este pais es de mentira;2020-03-19 05:53:44+00:00;Anuncio_1;Cordoba, Argentina;1240516786581315584;
Maru37200561;aca en rio negro luis beltran aumento todo abismalmentees una locura yo no se de donde carajo sacar si no puedo abrir el pelotero que es y era mi unica fuente de entrada de dinero por favor necesito ayudaaaaaaa;2020-03-19 05:33:47+00:00;Anuncio_1;Cordoba, Argentina;1240511768750948352;
RoxanaA_71;hojaldre;2020-03-19 05:16:37+00:00;Anuncio_1;Cordoba, Argentina;1240507446403248128;
mercedes3955;alferdezprensa los monotributistas tambien somos personas;2020-03-19 05:05:54+00:00;Anuncio_1;Cordoba, Argentina;1240504749780328448;
IvanBurgofkrebs;alferdez alferdezprensa denuncio un empleador vivo aqui los choferes no se animan a denunciar por miedo a perder su trabajo pero yo soy pasajero y lo puedo hacer tranquilamente buenjueves cuarentenatotal cierretotal noseasgilquedateencasa coronavirus dia3;2020-03-19 04:48:23+00:00;Anuncio_1;Cordoba, Argentina;1240500341411581952;
AlsoPaula;c5n felipesola telefe edufeiok alferdezprensa cfkargentina repatrien a los argentinos en lisboa en el video se ve a mi cunada con su hijo de 2 anos en 5 dias ya no tienen mas hospedaje el consulado argentino no da respuestas ya no pueden salir de lisboa por sus medios;2020-03-19 04:36:16+00:00;Anuncio_1;Cordoba, Argentina;1240497293184438273;
Sandra769606333;faltan las viandas que son una verguenza sanguches de queso solo les dan por dios larreta cuando vas a despertar y dejar de adornar la ciudad por favor;2020-03-19 04:25:51+00:00;Anuncio_1;Cordoba, Argentina;1240494672088371200;
ldlsantos65;sergiomassa indeciso no te la jugaste cierre ya de todos los shoppings vas a tener sangre en tus manos coronavirus cuarentenatotal quedateencasa los trabajadores de los shoppings estamos expuestos gestiona jorgeferraresi falabellaar alferdez alferdezprensa;2020-03-19 04:17:11+00:00;Anuncio_1;Cordoba, Argentina;1240492490848952320;
Blancaclaudiam1;senor presidente con todo respeto las medidas tienen que ser decretadas por su persona ya soy una ciudadana mas que vive en la provincia de tucuman y le pido por todo los argentinos;2020-03-19 03:55:07+00:00;Anuncio_1;Cordoba, Argentina;1240486936927764481;
LilianaDurso4;creo que no le dan pelota;2020-03-19 03:54:29+00:00;Anuncio_1;Cordoba, Argentina;1240486776965398529;
jamzilla7;alferdezprensa alferdez;2020-03-19 03:44:52+00:00;Anuncio_1;Cordoba, Argentina;1240484359158796294;
LidiaGiagnoni5;alferdez alferdezprensa msalnacion santicafiero gatosylvestre ischargro sergiomassa;2020-03-19 03:42:52+00:00;Anuncio_1;Cordoba, Argentina;1240483854420512768;
juanctripo;alferdez alferdezprensa martinmguzman que piensan hacer payasos incompetentes;2020-03-19 03:39:49+00:00;Anuncio_1;Cordoba, Argentina;1240483087861121024;
sergistack;usas google chrome lo siento por las mayusculas pero existe un nuevo navegador que es mas rapido y mas privado que chrome bloquea los anuncios y los rastreadores lo cual ahorra tiempo de carga la interfaz es exactamente igual que la de chrome brave lo supera en todo;2020-03-28 20:07:18+00:00;Anuncio_1;Cordoba, Argentina;1243993087531266049;
LidiaGiagnoni5;alferdez alferdezprensa aliciaterada kicillofok lanacion msalnacion;2020-03-19 03:39:20+00:00;Anuncio_1;Cordoba, Argentina;1240482963017662469;
Peluhurl;que orgullo tenerlo de presidente que dios lo cuide y mucha luz en su vida gracias gracias gracias;2020-03-19 03:36:01+00:00;Anuncio_1;Cordoba, Argentina;1240482129504546817;
di_pesto;200 no son mas;2020-03-19 03:28:54+00:00;Anuncio_1;Cordoba, Argentina;1240480338956124160;
di_pesto;mi esposo es medico hoy en reunion en su hospital le dijeron al numero hay que multiplicarlo x 5 5 vino nervioso mal estamos mal;2020-03-19 03:27:34+00:00;Anuncio_1;Cordoba, Argentina;1240480001562161152;
Stellad11;para nunca mitomanos alferdezprensa;2020-03-19 03:22:26+00:00;Anuncio_1;Cordoba, Argentina;1240478710517694467;
sweetlizzie2;alferdezprensa controlen a los camporistasya la vivimos y se llevan puestos a todos;2020-03-19 03:15:57+00:00;Anuncio_1;Cordoba, Argentina;1240477078295846914;
pmdibella;barbaro estamos podridos que lucren con nuestra desesperacion para cuidar a los nuestros te lo digo como padre estoy fastidiado de ver en mercado libre gente vendiendo como si nada alcohol y alcohol en gel a precios de usura seguire esperando a que se normalice el suministro;2020-03-19 02:54:15+00:00;Anuncio_1;Cordoba, Argentina;1240471619656650752;
Godoyjuancesar2;alferdezprensa senor presidente somos monotributista social vivimos el dia a dia que ayuda tendremos;2020-03-19 02:54:00+00:00;Anuncio_1;Cordoba, Argentina;1240471557065105408;
FGomezluengo;sera pariente de maradona o tendra los mismos vivios alferdez alferdezprensa;2020-03-19 02:48:58+00:00;Anuncio_1;Cordoba, Argentina;1240470288023859200;
fontana_5;;2020-03-19 02:47:04+00:00;Anuncio_1;Cordoba, Argentina;1240469812301758465;
AliciaGesell;;2020-03-19 02:44:40+00:00;Anuncio_1;Cordoba, Argentina;1240469208812720128;
BallariniBetty;si aqui es un desastre desde la comida hasta un par de zapatillas de marca que son las que duran;2020-03-19 02:37:30+00:00;Anuncio_1;Cordoba, Argentina;1240467402799923205;
azul_oreiro;;2020-03-19 02:32:58+00:00;Anuncio_1;Cordoba, Argentina;1240466261223628800;
DDDanonino;y eso no eso ya lo inauguraron como cuatro veces desde 2011 alferdez alferdezprensa;2020-03-19 02:29:06+00:00;Anuncio_1;Cordoba, Argentina;1240465288954609664;
LaUnicaBeta;arrancando con que la incubacion no es de 15 dias leerte es perder el tiempo opinologia;2020-03-19 02:22:25+00:00;Anuncio_1;Cordoba, Argentina;1240463606329806848;
mumimumi09;eso sos vos larreta caradura nunca hiciste nada por cabasolo tus negocios;2020-03-19 02:21:53+00:00;Anuncio_1;Cordoba, Argentina;1240463472888107008;
Lariten;aca a neuquen ya llegaron antes se ve que hubo algun planteo;2020-03-19 02:18:20+00:00;Anuncio_1;Cordoba, Argentina;1240462582441365505;
AFP_FF2019;ta todo bien con eso felipe pero quien te dio el poder para contratar a funcionarios del procambiemos cuando con el voto les dijimos no los queremos mas a vos quien te voto elvotoserespeta alferdezprensa comuniquen al presidente es con todos pero sin el procambiemos;2020-03-19 02:16:33+00:00;Anuncio_1;Cordoba, Argentina;1240462130341728258;
d_charra;companeras y companeros para analizar alferdezprensa martinmguzman fernandezanibal cfkargentina anabelfsagasti licdanielarroyo wadodecorrido mmlamoyano;2020-03-19 02:14:21+00:00;Anuncio_1;Cordoba, Argentina;1240461577473740801;
letraschinescas;mira alferdezprensa ya probaste con el monopolio de la repatriacion con aa y no sirvio aprende que acaparar no sirve libera los tests y ganamos todos y vos tambien;2020-03-19 02:11:17+00:00;Anuncio_1;Cordoba, Argentina;1240460806506131456;
sergistack;usas google chrome lo siento por las mayusculas pero existe un nuevo navegador que es mas rapido y mas privado que chrome bloquea los anuncios y los rastreadores lo cual ahorra tiempo de carga la interfaz es exactamente igual que la de chrome brave lo supera en todo;2020-03-28 20:07:18+00:00;Anuncio_1;Cordoba, Argentina;1243993087531266049;
rosana_errico;cuarentenanacional coronavirus argentinaaislada argentina alferdez alferdezprensa por favor;2020-03-19 02:04:22+00:00;Anuncio_1;Cordoba, Argentina;1240459063948967938;
ZNVISION;el presidente alferdez recibio al jefe de gobierno porteno horaciorlarreta via znvision cc alferdezprensa;2020-03-19 01:59:49+00:00;Anuncio_1;Cordoba, Argentina;1240457920824909825;
campoadentro16;la kk no inauguro ningun hospital lo hizo con una maqueta;2020-03-19 01:59:23+00:00;Anuncio_1;Cordoba, Argentina;1240457812809056257;
campoadentro16;no hagamos politica de bosta hay una pandemia sacar al soldado de kris ginesggarcia puesto para los negociados de zisman delincuente socio de manzur la chorra lo dejo solo tiene que hacer cuarentena alferdezprensa;2020-03-19 01:58:26+00:00;Anuncio_1;Cordoba, Argentina;1240457573163204612;
laquintapatawy;1250 hsdiegosantilli karinaserafino diegosantilli karinaserafino silcordano gcba fedhoffmann kulfaso martinmguzman cjlencinas casarosada el presidente alferdez alferdezprensa recibio al jefe de gobierno porteno horaciorlarreta;2020-03-19 01:54:42+00:00;Anuncio_1;Cordoba, Argentina;1240456630883540992;
MarsalCarlosA;pamiorgar luanavolnovich alferdez alferdezprensa ginesggarcia es lo que propongo tan insolente como respetuoso salir a vacunarse ya es un riesgo;2020-03-19 01:49:02+00:00;Anuncio_1;Cordoba, Argentina;1240455205256409089;
maxinieto04;alferdezprensa alferdez;2020-03-19 01:48:45+00:00;Anuncio_1;Cordoba, Argentina;1240455133600927744;
Martin66594931;alferdezprensa orgulloso de nuestro presidente como esta manejando la situacion en un momento tan complicado felicitaciones alberto y a no aflojar;2020-03-19 01:46:25+00:00;Anuncio_1;Cordoba, Argentina;1240454548516454400;
fertwiCCNA;alferdezprensa por favor cuanrentena ya no esperen hasta el jueves desde italia nos recomiendan que la cuarentena ya ahora que estamos sanos despues con la gente enferma casi no sirve de nada le suplico sr presidente por dios y maria tome la desicion muchas gracias;2020-03-19 01:45:38+00:00;Anuncio_1;Cordoba, Argentina;1240454351220625411;
Viviana71310837;debemos ser responsables y ayudarnos entre todosno aprovecharnosprimero la salud y despues levantaremos la economia con trabajoahora lo primerogracias;2020-03-19 01:39:18+00:00;Anuncio_1;Cordoba, Argentina;1240452758156738560;
destapacloacas;mire el mundo dona;2020-03-19 01:38:32+00:00;Anuncio_1;Cordoba, Argentina;1240452565885751306;
Viviana71310837;muy bien;2020-03-19 01:38:14+00:00;Anuncio_1;Cordoba, Argentina;1240452489201229827;
LceCe5;senor presidente toque de queda para este finde largo;2020-03-19 01:37:10+00:00;Anuncio_1;Cordoba, Argentina;1240452221256564736;
DavorWTF;y no se fijate que cristina se fue a chupar habanos a cuba cristinaserajo;2020-03-19 01:36:30+00:00;Anuncio_1;Cordoba, Argentina;1240452054537187328;
ElTanoRudi;cualquier cosa antes de ir a laburar no;2020-03-19 01:33:18+00:00;Anuncio_1;Cordoba, Argentina;1240451246370234371;
66817cfe3cc34ed;aqui aumentan todo estamos en formosa presi help;2020-03-19 01:32:01+00:00;Anuncio_1;Cordoba, Argentina;1240450926185533441;
nellaacosta5;depende de cfk que lo haga ya;2020-03-19 01:30:31+00:00;Anuncio_1;Cordoba, Argentina;1240450547024564224;
MatiasEIS;y lo que no entienden los portenos de barrio norte es que hay un 40 de la poblacion que si no labura no come entienden eso;2020-03-19 01:25:14+00:00;Anuncio_1;Cordoba, Argentina;1240449217228869637;
obetkum;todos estamos asustados pero el gobierno no puede actuar como un asustado mas deben estar proximos a tomar esa medida y no tenia sentido adelantarse;2020-03-19 01:24:02+00:00;Anuncio_1;Cordoba, Argentina;1240448917390712832;
obetkum;estamos aun lejos del numero de casos que tenian los paises mas afectados cuando tomaron las medidas restrictivas y hasta ayer todos los casos menos 1 eran importados o de entorno proximo responsabilidad guada por favor;2020-03-19 01:22:08+00:00;Anuncio_1;Cordoba, Argentina;1240448437155397633;
sergistack;usas google chrome lo siento por las mayusculas pero existe un nuevo navegador que es mas rapido y mas privado que chrome bloquea los anuncios y los rastreadores lo cual ahorra tiempo de carga la interfaz es exactamente igual que la de chrome brave lo supera en todo;2020-03-28 20:07:18+00:00;Anuncio_1;Cordoba, Argentina;1243993087531266049;
obetkum;el gobierno no entiende o vos no entendes que no hay que hacer olas los casos van a ir aumentando pero una cuarentena total demasiado larga tiene graves consecuencias de todo tipo todos sabemos desde hace tiempo que la cuarentena obligatoria en algun momento va a llegar;2020-03-19 01:18:51+00:00;Anuncio_1;Cordoba, Argentina;1240447609409622016;
MilioAndres;un medida acertada en este sector tan complejo esperamos que tengan el tiempo disponible para que los errores no lo paguen los trabajadores;2020-03-19 01:16:16+00:00;Anuncio_1;Cordoba, Argentina;1240446959372185603;
perinola21;concuerdo;2020-03-19 01:11:33+00:00;Anuncio_1;Cordoba, Argentina;1240445775739375617;
MononaGuerra;ademas los casos que tenemos anunciados son de hace 10 dias por demoras y falta de reactivos no tenemos ni idea de cuantos tenemos;2020-03-19 01:10:05+00:00;Anuncio_1;Cordoba, Argentina;1240445404199739394;
PabloCrisAmato;como corroborar esta informacion msalnacion casarosada santicafiero alferdezprensa el personal de ezeiza no deberia comunicar todos los arribos del exterior;2020-03-19 01:09:25+00:00;Anuncio_1;Cordoba, Argentina;1240445238830936067;
AGN2016;ahora fempinra cattprensa apdfapuertos mariomeoni mindetransporte guincherosok seamaraoficial juancschmid jmmartinezchas eldestapeweb c5n itfargentina alferdezprensa puertobase radiosur;2020-03-19 01:06:24+00:00;Anuncio_1;Cordoba, Argentina;1240444479376678913;
VexenatMaria;silvia fontanauna especialista en gestion de riesgos anos que viene trabajando en estoalgun dia espero que la escuchen a tiempo y la llamen a tiempo alferdezprensa alferdez;2020-03-19 01:05:49+00:00;Anuncio_1;Cordoba, Argentina;1240444331984551941;
Fitodany;hoy en easy palermo la gente hacia largas filas para comprar perchas y plantitas la gente todavia no entiende;2020-03-19 01:03:58+00:00;Anuncio_1;Cordoba, Argentina;1240443865913491456;
laquintapatawy;santicafiero alferdezprensa aeroaplicadores el dengue puede ser eliminado con la aeroaplicacion;2020-03-19 01:01:53+00:00;Anuncio_1;Cordoba, Argentina;1240443342703525905;
Emilio_Canepa;cuarentenaobligatoria la verdadera disyuntiva del gobierno y del argentino medio pelotudo es salvar vidas o pagar la democracia que hay que mantenerla la guita del poder politico y judicial no se puede cancelar el coronavirus revelara quienes son los verdaderos genocidas;2020-03-19 01:01:13+00:00;Anuncio_1;Cordoba, Argentina;1240443171651362817;
ramos_woody;alferdezprensa marcaderadio ischargro tunykollmann hola porque no sale en los medios que alferdez intervino el enre y el enargas para que hagan su trabajo;2020-03-19 00:56:20+00:00;Anuncio_1;Cordoba, Argentina;1240441943978586112;
EmiliaValestra;el viernes se declara ya no me da miedo el virus sino los gendarmes;2020-03-19 00:48:06+00:00;Anuncio_1;Cordoba, Argentina;1240439874051850241;
maralebra;mi vecino el camionero planero jodiendo en la calle todo el dia tosiendo no de tapa la boca ni con la mano ahi bajando la 4ta smart de 75 no trabaja desde el 1012 q gente de mierda covid19argentina alferdezprensa kicillofok;2020-03-19 00:47:17+00:00;Anuncio_1;Cordoba, Argentina;1240439666756792322;
Stellad11;no si sacas a todas las fuerzas de seguridad a la calle y echas a la antropologa sabinafrederic que avalaria los saqueos eso no va a ocurrir alferdezprensa;2020-03-19 00:45:10+00:00;Anuncio_1;Cordoba, Argentina;1240439132238819336;
laukasda;yo no tengo dudas que es asi hasta el nabo de negri lo reconocio recien calmate no hay nada q disculpar solo tenemos q calmarnos y hacer caso como buenos chiques besos a la distancia;2020-03-19 00:43:10+00:00;Anuncio_1;Cordoba, Argentina;1240438632483377153;
DavorWTF;estos peronchos pata sucias tienen menos reaccion que babosa en coma vamos a caer como moscas si no establecen la cuarentenaobligatoria;2020-03-19 00:42:49+00:00;Anuncio_1;Cordoba, Argentina;1240438541815029761;
frsaxo;cuarentena obligatoria va acompanada de fuerzas de seguridad en la calle y documentacion especial si fuera solo declamacion;2020-03-19 00:42:35+00:00;Anuncio_1;Cordoba, Argentina;1240438483870777344;
Lili1516;tenes razon estoy furiosa pero ya se me va a pasar eso quiero que la ultima palabra sea de alberto yo lo vote estoy contenta con el tengo que calmarme disculpa mi bronca;2020-03-19 00:40:15+00:00;Anuncio_1;Cordoba, Argentina;1240437895267323906;
laukasda;nadie te pide q perdonesni olvides solo que los dejes trabajar seguro que saben mas q nosotros entonces el berrinche no le sirve a nadie son decisiones demasiado importantes para no hacerlo entre todos aunq la ultima palabra la tenga alberto yo si lo vote para salir adelante;2020-03-19 00:34:45+00:00;Anuncio_1;Cordoba, Argentina;1240436513206345731;
CousiratLiendro;sus politicas son cualquier cosa menos flexible estan abandonando pasajeros en paises extranjeros por no ceder el control del vuelo a las aerolineas de banderas que pueden repatriar a los varados deberia darles verguenza lucrar con esta crisis son inhumanos bochornosos;2020-03-19 00:31:53+00:00;Anuncio_1;Cordoba, Argentina;1240435792926904327;
