username;tweet;fecha;anuncio;ubicacion;fecha_sola;sentimiento
EriiSosa4;266 700 coronavirus yo quiero ver que lo caguen a pinas 266 700 coronavirus y yo tambien 266 700 eri sosa no 266 701 eri sosa vos no 266 702 coronavirus ysi que tiene de malo o lo vas a defender no si tiene q ser brian;2020-06-26 10:08:14+00:00;Anuncio_8;Paraná, Argentina;2020-06-26;
charlyamado;mueren 1000 personas por dia en argentina informate burre no es todo coronavirus;2020-06-26 03:01:12+00:00;Anuncio_8;Comodoro Rivadavia, Argentina;2020-06-26;
ibarba38;mientras buscamos la cura del coronavirus el unico remedio es la prevencion segui cuidandote respeta las pautas de higiene y el distanciamiento social argentinaunida cuidarteescuidarnos;2020-07-17 23:30:01+00:00;Anuncio_9;Buenos Aires, Argentina;2020-07-17;
federomerofoto;lo mas cerca que estuve foto perezestebanok with rokinonlenses covidphotodiaries confinement quarantine covid19 cuarentena coronavirus aislamiento fotoperiodismo photojournalism pandemic;2020-07-17 23:28:40+00:00;Anuncio_9;Buenos Aires, Argentina;2020-07-17;
_AlwaysBrave_;estoy mirando where we are tour con mis hermanitos y en la parte de kiss you cuando harry se chupa el dedo mi hermanita de 5 anos me dice harry no sabe que hay coronavirus jajajajaja;2020-07-17 23:25:27+00:00;Anuncio_9;Buenos Aires, Argentina;2020-07-17;
YolysLocutora;record coronavirus colombia el ministerio de salud y proteccion social confirmo 8934 casos nuevos en las ultimas 24hs y 259 victimas fatales total de 182140 casos 6288 muertes y 80637 recuperados cifra record desde que empezo la pandemia;2020-07-17 23:01:04+00:00;Anuncio_9;Buenos Aires, Argentina;2020-07-17;
ZulmaAchar;coronavirus en la argentina vuelven a subir los contagios y llegan a 4518 en el dia;2020-07-17 22:57:40+00:00;Anuncio_9;Buenos Aires, Argentina;2020-07-17;
DiegoCBe;si yo fuera gobernador festejaria secretamente cada provincia que pasa a la mia en coronavirus si fueran de mi partido apenas un poquito menos;2020-07-17 22:41:15+00:00;Anuncio_9;Buenos Aires, Argentina;2020-07-17;
DePapeleros;coronavirus covid19 organizacion union solidaridad y lucha hoy mas que nunca jose luis cordoba secretario general;2020-07-17 22:38:10+00:00;Anuncio_9;Buenos Aires, Argentina;2020-07-17;
crisanto1972;ahora sigue subiendo el coronavirus en inglaterra se saludan con el codo pero nadie tiene un puto barbijo;2020-07-17 22:34:44+00:00;Anuncio_9;Buenos Aires, Argentina;2020-07-17;
flyingboyok;record absoluto 4518 nuevos casos y 66 muertes por coronavirus en argentina coronavirusenargentina coronavirusargentina covid19;2020-07-17 22:22:09+00:00;Anuncio_9;Buenos Aires, Argentina;2020-07-17;
liabeatrizvarg1;coronavirus covid19 cuidate quedatencasa en ciudad autonoma de buenos aires;2020-07-17 21:28:03+00:00;Anuncio_9;Buenos Aires, Argentina;2020-07-17;
SebastianSrm;flor en este pais ahora es si no tenes coronavirus te tenes que sentir agradecida con el gran hermano despues todo lo demas es parte del pasado;2020-07-17 21:22:06+00:00;Anuncio_9;Buenos Aires, Argentina;2020-07-17;
luugaleano12;alguien sabe que paso con la cuarentena no estaba cuando hablo el presi albertofernandez cuarentena coronavirus quedateencasa kicillof;2020-07-17 20:14:13+00:00;Anuncio_9;Buenos Aires, Argentina;2020-07-17;
AlidaFerreyraU;dijo el jujeno morales agradezco al gringo schiaretti que nos esta mandando cuatro terapistas tienen exodo de medicos profesionales porque les pagan salarios de miseria todas las provincias covid19 coronavirus medicosprecarizados;2020-07-17 18:45:37+00:00;Anuncio_9;Buenos Aires, Argentina;2020-07-17;
Jp_Matias89;axel kicillof no hemos superado el coronavirus buenosaires covid19 todxs en florencio varela buenos aires;2020-07-17 18:37:55+00:00;Anuncio_9;Buenos Aires, Argentina;2020-07-17;
Abril7;le pregunte por que no llevaba barbijo y por toda respuesta me dio la espalda cuarentena coronavirus covid19;2020-07-17 18:14:48+00:00;Anuncio_9;Buenos Aires, Argentina;2020-07-17;
NacionalMatanza;nueva normalidad en la matanza se realizara una cuarentena intermitente urgente lamatanza coronavirus covid19;2020-07-17 17:40:36+00:00;Anuncio_9;Buenos Aires, Argentina;2020-07-17;
elianamedinarp;re larga la hace el presi coronavirus;2020-07-17 17:30:53+00:00;Anuncio_9;Buenos Aires, Argentina;2020-07-17;
CARUBRAVOSAYS;coronavirus todos los detalles de la nueva fase de la cuarentena en el amba lanacion en san isidro buenos aires;2020-07-17 17:29:20+00:00;Anuncio_9;Buenos Aires, Argentina;2020-07-17;
GDA67;que patetico es escuchar a los politicos argentinos propongo que entren todes en cuarentena fase 1 coronavirus hablaalberto felizviernesatodos;2020-07-17 17:26:56+00:00;Anuncio_9;Buenos Aires, Argentina;2020-07-17;
ProfesorMOB;ahora los periodistas y la tv apuntan a hacer las trasmiciones desde las casas pero a vos te mandan a salir paisdepelotudos coronavirus covid19 covid19 covid19argentina quedateencasa;2020-07-17 17:26:55+00:00;Anuncio_9;Buenos Aires, Argentina;2020-07-17;
cep48m;radiomitre eltatoyoung dice kiciloft que pba aumento a 3700 camas de terapia intensiva en todo el pais hay 700800 camas uti para covid ocupadas no merece un poco de explicacion o nos mienten o hay problema de salud mucho mas importantes que el coronavirus;2020-07-17 17:20:28+00:00;Anuncio_9;Buenos Aires, Argentina;2020-07-17;
aldanamgomez;axel esta en mood de si el coronavirus pudiera te mataria a ti y a todos tus seres queridos;2020-07-17 17:08:44+00:00;Anuncio_9;Buenos Aires, Argentina;2020-07-17;
barbarapacce;frases celebres que nos dejo axelito en el medio del epicentro el coronavirus mata pero nosotros no sabemos como matarlo;2020-07-17 17:08:30+00:00;Anuncio_9;Buenos Aires, Argentina;2020-07-17;
alexxvidal1;a alguno mas le paso que cuando habla kicillof le da verguenza ajena cuarentena argentina coronavirus;2020-07-17 17:08:20+00:00;Anuncio_9;Buenos Aires, Argentina;2020-07-17;
qarosio;el problema de laprovincia no lo soluciona nadie ese es nuestro verdadero coronavirus;2020-07-17 17:06:31+00:00;Anuncio_9;Buenos Aires, Argentina;2020-07-17;
camippalacios;el coronavirus mata a las personas y nosotros no podemos matar al virus gracias por la noticia axel no sabia la verdad;2020-07-17 17:05:06+00:00;Anuncio_9;Buenos Aires, Argentina;2020-07-17;
VeLeRode3;y quiere matar al coronavirus;2020-07-17 17:01:54+00:00;Anuncio_9;Buenos Aires, Argentina;2020-07-17;
PerezManrique;axel mas alla de decir exactamente lo mismo cada conferencia de prensa suele ser el comentarista oficial del discurso de alberto flaco mostranos que paso en las ultimas 2 semanas en el gba no nos digas la humanidad no le esta ganando al coronavirus;2020-07-17 17:01:32+00:00;Anuncio_9;Buenos Aires, Argentina;2020-07-17;
PnkEric;ser optimista frente al cambio al quedarme sin trabajo es como haberme cortado el flequillo y decir cerrando etapas coronavirus covid19 covid19 trabajonohay;2020-07-17 16:59:02+00:00;Anuncio_9;Buenos Aires, Argentina;2020-07-17;
gaboarrieta;ojo que el qepd es por q ue e sperar p ara d enunciarl las cosas como son alberto gobiernodeinutiles cuarentena covid19 covid19 coronavirus;2020-07-17 16:45:37+00:00;Anuncio_9;Buenos Aires, Argentina;2020-07-17;
entineduardo;no puedo evitar sentir un tufillo fascista aprovechar un anuncio presidencial sobre el coronavirus para meter un spot de propaganda oficialista muy burdo gobiernodecientificos;2020-07-17 16:43:23+00:00;Anuncio_9;Buenos Aires, Argentina;2020-07-17;
gaboarrieta;ahora el pais vasco hizo mal las cosas por que no se compran numeros con suecia se cae el verso no por favor como manipulan numeritos estos muchach s usen la cabeza sino no se quejen covid19 coronavirus coronavirus cuarentena;2020-07-17 16:36:15+00:00;Anuncio_9;Buenos Aires, Argentina;2020-07-17;
NacionalMatanza;murio silvio marzolini una leyenda de boca lamatanza bocajr bocajuniors deporte coronavirus;2020-07-17 16:32:07+00:00;Anuncio_9;Buenos Aires, Argentina;2020-07-17;
genzowakabasayi;te imaginas al inutil de mauriciomacri haciendo lo mismo que esta haciendo ahora alferdez ensenando dios mio de la que nos salvamos buenviernes alberto coronavirus;2020-07-17 16:30:06+00:00;Anuncio_9;Buenos Aires, Argentina;2020-07-17;
pikalu7;no creo los comerciantes y trabajadores en negro estan muertos alberto no hay rescate para el cierre de comercios y lamerma de trabajo 3000 muertos de corona virus 10000 comercios cerrados para ciempre vos si que sabes como matar de a pocosin hambre no hay peronismo;2020-07-17 16:26:29+00:00;Anuncio_9;Buenos Aires, Argentina;2020-07-17;
entineduardo;ante la pandemia del coronavirus el tema era como esconder la ineptitud del gobierno bonaerense y de los intendentes del gba simplediluyendolo con caba en una entelequia llamada amba es como barrer la mugre bajo la alfombrano;2020-07-17 16:19:55+00:00;Anuncio_9;Buenos Aires, Argentina;2020-07-17;
ivoncecilia2;estan con tapaboca los gobernadores y estan en una pantalla y en el acto de 9 de julio no tenia nadie junto a alberto ya no entiendo nada coronavirus seextiendelacuarentena;2020-07-17 16:15:11+00:00;Anuncio_9;Buenos Aires, Argentina;2020-07-17;
seleemarangone;me acabo de enterar que tambien hay un test de coronavirus que te pinchan el dedo y en 10 minutos estan los resultados porque hacen el hisopado que el resultado tarda 48 hs;2020-07-17 16:10:35+00:00;Anuncio_9;Buenos Aires, Argentina;2020-07-17;
ProfesorMOB;anoten el 2 de agosto como el dia con un numero cercano a los 10 mil infectados por dia covid19 covid19argentina coronavirus coronavirusargentina;2020-07-17 15:58:26+00:00;Anuncio_9;Buenos Aires, Argentina;2020-07-17;
negrowernicke;la unica que dio un pronostico acertado del coronavirus fue merkel con ese porcentaje de inmunizados el virus deja de circular es resto es sanata nivel cahn;2020-07-17 15:56:31+00:00;Anuncio_9;Buenos Aires, Argentina;2020-07-17;
winston661944;estamos en el titanic del corona virus;2020-07-17 15:56:15+00:00;Anuncio_9;Buenos Aires, Argentina;2020-07-17;
130Linea;atencion se esperan novedades por la finalizacion de la cuarentenaextricta si durante la semana proxima aumenta la cantidad de usuarios se tomaran medidas con el fin de evitar aglomeraciones e inconvenientes les pedimos comprension el coronavirus aun esta entre nosotros;2020-07-17 15:52:25+00:00;Anuncio_9;Buenos Aires, Argentina;2020-07-17;
NacionalMatanza;el emotivo video de la hermana del joven asesinado en gonzalez catan lucasveron lamatanza gonzalezcatan coronavirus justicia;2020-07-17 15:23:15+00:00;Anuncio_9;Buenos Aires, Argentina;2020-07-17;
MezaAlfre1;ganandole al coronavirus en celina city;2020-07-17 14:29:10+00:00;Anuncio_9;Buenos Aires, Argentina;2020-07-17;
ManuelPalatnik;por eso tengo coronavirus;2020-07-17 14:17:52+00:00;Anuncio_9;Buenos Aires, Argentina;2020-07-17;
LAU_TA_Rin;fosas comunes en brasil colapso del sistema sanitario en chile falta de o2 en peru eso quiere nuestra derecha liberal coronavirus;2020-07-17 14:08:27+00:00;Anuncio_9;Buenos Aires, Argentina;2020-07-17;
pabloferra;the police de aca a la china con coronavirus;2020-07-17 13:50:34+00:00;Anuncio_9;Buenos Aires, Argentina;2020-07-17;
DanielMontoya_;hace dos meses decia en dialogo con tdfederal del imperio riocuartense q alberto fernandez habia amasado un gran capital con el coronavirus pero en pesos argentinos ergo una ventana efimera para aprovechar rapidamente ahi vino la estupidez de vicentin los zigzags;2020-07-17 13:46:33+00:00;Anuncio_9;Buenos Aires, Argentina;2020-07-17;
RomeroRonan5;charla virtual de la comuna 5 con la diputada paulapenacca una juntada por zoom para charlar sobre la actualidad politica y militancia en tiempos de coronavirus comuna5;2020-07-17 13:21:19+00:00;Anuncio_9;Buenos Aires, Argentina;2020-07-17;
Abril7;cada dia nos cuentan yestamos en la etapa del pico maximo logico si la cirva sube basta de tremendismo que no ayuda covid19 infodelabuena coronavirus cuarentena;2020-07-17 13:13:05+00:00;Anuncio_9;Buenos Aires, Argentina;2020-07-17;
IvoTeler;coronavirus en argentina prueban un tratamiento que evitaria a algunos pacientes el uso de respirador camarahiperbarica coronavirus covid19 covid19argentina salud medicina argentina biobarica;2020-07-17 12:30:33+00:00;Anuncio_9;Buenos Aires, Argentina;2020-07-17;
tlidirey;dios nos libre de otro corona virus gracias dr por la explicacion;2020-07-17 12:28:07+00:00;Anuncio_9;Buenos Aires, Argentina;2020-07-17;
Late931Oficial;covid19 brasil supera la marca de 2 millones de casos coronavirus;2020-07-17 12:09:49+00:00;Anuncio_9;Buenos Aires, Argentina;2020-07-17;
130Linea;atencion tengan en cuenta que en todas nuestras unidades el ascenso se realiza por la puerta delantera por la ubicacion del validador de la sube usa el transporte publico solo si estas autorizado frenemos la propagacion del coronavirus seamosresponsables buendia;2020-07-17 11:46:28+00:00;Anuncio_9;Buenos Aires, Argentina;2020-07-17;
heyivana;si tengo coronavirus solo espero morirme rapido at buenos aires;2020-07-17 07:02:40+00:00;Anuncio_9;Buenos Aires, Argentina;2020-07-17;
gaboarrieta;es solo el prologo pandemia covid19 coronavirus moyanodelincuente 17julio gobiernodelamentira;2020-07-17 06:53:29+00:00;Anuncio_9;Buenos Aires, Argentina;2020-07-17;
gaboarrieta;recomposicion salarial no es un aumento aumento seria todo cuanto exceda al indice inflacionario acumulado anual esto solo ayuda a compensar la perdida del poder adquisitivo de la moneda quedateencasa covid19 coronavirus labancaria;2020-07-17 03:38:17+00:00;Anuncio_9;Buenos Aires, Argentina;2020-07-17;
gaboarrieta;bueno en cierta forma es un razonamiento no tan erratico si consideramos que es un ejemplo del ideal de tod s o no quedateencasa mercadolibreyotebanco moyano moyanodelincuente covid19 coronavirus gobiernodeinutiles;2020-07-17 02:46:55+00:00;Anuncio_9;Buenos Aires, Argentina;2020-07-17;
Ian_Parr;anibalfernandezconviviana donde esta en coronavirus cuando se lo necesita;2020-07-17 02:37:07+00:00;Anuncio_9;Buenos Aires, Argentina;2020-07-17;
JuanMairano;unas ganas de estar bailando unos temas del andy concha de tu madre corona virus;2020-07-17 02:17:44+00:00;Anuncio_9;Buenos Aires, Argentina;2020-07-17;
Fuuuurquiin;ojala le agarre cancer y coronavirus al corrupto hijo de mil puta de moyano y se cague muriendo;2020-07-17 02:13:06+00:00;Anuncio_9;Buenos Aires, Argentina;2020-07-17;
NAKAMA04398085;este domingo en vivo 000hs especial diadelamigo junto a estefiiracet asillegamos ligamanchada coronavirus galperindefendetuempresa winmetawin fcbarcelona rylmdrydfyryl edufeiok negroorooficial radio programacion at paseo la plaza;2020-07-17 01:45:29+00:00;Anuncio_9;Buenos Aires, Argentina;2020-07-17;
MigueHoffmann;palmeiras comunica que el paraguayo gustavo gomez dio positivo de coronavirus;2020-07-17 01:15:14+00:00;Anuncio_9;Buenos Aires, Argentina;2020-07-17;
camaradetubo;mucha fiebre y solo naranjas asi fueron mis 11 dias internada por coronavirus la inquietante cronica de norabar;2020-07-17 00:39:26+00:00;Anuncio_9;Buenos Aires, Argentina;2020-07-17;
gaboarrieta;nada personal son solo negocios para el presidente ese sector del gremialismo es un ejemplo no terminara ahi no arremeteran contra un solo sector lo haran con tod s coronavirus galperindefendetuempresa gobiernodeinutiles cuarentenaextendida;2020-07-17 00:33:26+00:00;Anuncio_9;Buenos Aires, Argentina;2020-07-17;
Marianikeb;lula da silva bolsonaro no sabe manejar el coronavirus ni la crisis financiera;2020-07-17 00:20:44+00:00;Anuncio_9;Buenos Aires, Argentina;2020-07-17;
angelicarbp;la naturaleza esta reaccionando por eso aparecio el coronavirus porque esta maldad absoluta del ser humano contra la madre naturaleza ella se vengara cada dia que pase el 2021 sera peor que el 2020 hasta q aprendan a cuidar la vida den marcha atras horaciorlarreta;2020-07-17 00:13:11+00:00;Anuncio_9;Buenos Aires, Argentina;2020-07-17;
angelicarbp;ojala el coronavirus haga justicia con todos los que votan esta ley y con las idiotas que quieren matar a sus hijos ni los animales hacen esto veo animal planet y me saco el sombrero ante la naturaleza son un asco horaciorlarreta;2020-07-17 00:09:47+00:00;Anuncio_9;Buenos Aires, Argentina;2020-07-17;
camgarciaservin;estoy enamorada de una marca balinesa y quisiera comprarme banda de cosas pero no puedo pues coronavirus e impuesto pais;2020-07-17 23:36:01+00:00;Anuncio_9;Cordoba, Argentina;2020-07-17;
ConsultoraLF;trabajoenequipo consultora emegenciasanitaria coronavirus seguimos trabajando para dar respuestas a los requerimientos de los municipios y comunas que integran consultora laura ferreyra amp asoc respetando los protocolos establecidos y las normas de bioseguridad exigidas;2020-07-17 21:01:49+00:00;Anuncio_9;Cordoba, Argentina;2020-07-17;
ManuelCalvoCba;la pelea contra el coronavirus continua los cordobeses podemos evitar que la pandemia se propague a niveles exponenciales como en otras provincias si conoces a alguien que no esta cumpliendo denuncialo al 0 800 888 0054;2020-07-17 20:52:34+00:00;Anuncio_9;Cordoba, Argentina;2020-07-17;
mattiasramirez_;rescatate si a vos ni t importa es tu problema rey tenes corona virus manejate;2020-07-17 18:57:20+00:00;Anuncio_9;Cordoba, Argentina;2020-07-17;
sabrimallia;harta del coronavirus de la cuarentena de los protocolos harta de todo;2020-07-17 17:36:48+00:00;Anuncio_9;Cordoba, Argentina;2020-07-17;
ManuelCalvoCba;seguimos invirtiendo en cuidar a los cordobeses y para ello tambien tenemos que cuidar a quienes se encargan de protegerlos en medio de la pandemia del coronavirus noscuidamosentretodos;2020-07-17 15:18:26+00:00;Anuncio_9;Cordoba, Argentina;2020-07-17;
ManuelCalvoCba;son mas de 800 parkas de alta visibilidad vial 500 camperas de abrigo para personal afectado al operativo coronavirus mas de 2000 conos 230 bastones luminicos 170 destelladores led y 18 mil mascaras de proteccion noscuidamosentretodos;2020-07-17 15:18:06+00:00;Anuncio_9;Cordoba, Argentina;2020-07-17;
arielzalio;informe situacion de distanciamiento en cordoba para radiolatina1011 con rubensuarezok radiolatina radio periodismo coronavirus distanciamientosocial cordoba argentina en cordoba argentina;2020-07-17 12:34:48+00:00;Anuncio_9;Cordoba, Argentina;2020-07-17;
estudioderecha;urgente confirman 6 nuevos casos de coronavirus en la ciudad de oliva y se vuelve a fase 1;2020-07-17 00:07:31+00:00;Anuncio_9;Cordoba, Argentina;2020-07-17;
EzequielDK;nadie que haya respetado el aislamiento murio de coronavirus;2020-07-17 23:58:04+00:00;Anuncio_9;Rosario, Argentina;2020-07-17;
dhfiori;produccion audiovisual 600 trabajadores esperan la reactivacion del sector el coronavirus paralizo la actividad freno rodajes y no hay futuro cierto expectativas de nuevos mercados en rosario se puede rodar hay protocolos aprobados via teleferosario;2020-07-17 23:29:16+00:00;Anuncio_9;Rosario, Argentina;2020-07-17;
ROSARIOMIX;ultimo momento se sumaron 34 nuevos casos positivos de coronavirus en la provincia ampliaremos quedateencasa emergenciasar preciosrosario luciano434 mauroyasprizza transitorosari0 transitorosari rosarin0s;2020-07-17 22:35:50+00:00;Anuncio_9;Rosario, Argentina;2020-07-17;
hipodromoros;el intendente pablo javkin visito el hipodromo el intendente pablo javkin junto a la diputada provincial cesira arcando recorrieron las instalaciones del hipodromo y llevaron tranquilidad a las familias que viven de la actividad hipica en medio de la pandemia de coronavirus;2020-07-17 21:46:50+00:00;Anuncio_9;Rosario, Argentina;2020-07-17;
LuffyEsMiPastor;no llevan barbijo y parece que hay un brote de coronavirus deja;2020-07-17 14:55:15+00:00;Anuncio_9;Rosario, Argentina;2020-07-17;
nelsonkontad;santa fe supero este jueves la barrera d los 600 casos de coronavirus al confirmarse 15 nuevos 7 d los cuales son d rosario en ciudad se reportaron contagios en zavalla 6 villa constitucion 1 y v tuerto 1 todas localidades del sur santafesino habraconsecuencias;2020-07-17 11:50:21+00:00;Anuncio_9;Rosario, Argentina;2020-07-17;
LuisNazer;con el humo que se te mete en las vias respiratorias el coronavirus que se esta asomando por rosario los pulmones se estan quedando sin aire;2020-07-17 02:15:23+00:00;Anuncio_9;Rosario, Argentina;2020-07-17;
exemdz;es claro de esta nadie se salva solx tengamos conciencia individual y social coronavirus covid19 argentina;2020-07-17 18:28:11+00:00;Anuncio_9;Mendoza, Argentina;2020-07-17;
Pereyrasofi15;q dificil el amor en tiempos de coronavirus;2020-07-17 17:34:15+00:00;Anuncio_9;Mendoza, Argentina;2020-07-17;
LiaAlvarezMza;es poco serio chicos coronavirus en mendoza cuales son las nuevas medidas sanitarias que rigen desde hoy;2020-07-17 17:00:55+00:00;Anuncio_9;Mendoza, Argentina;2020-07-17;
CuyoNoticias;hay personas que les gusta acercarse a la persona que esta adelante en la fila de espera no seria bueno que los supermercados marquen en el piso donde tiene que estar cada uno x lo menos estos tiempos de contagio de coronavirus es una sugerencia;2020-07-17 13:31:52+00:00;Anuncio_9;Mendoza, Argentina;2020-07-17;
roxibadaloni;apenas el 6 de las camas estan ocupadas por pacientes de coronavirus en los hospitales mendocinos;2020-07-17 05:03:27+00:00;Anuncio_9;Mendoza, Argentina;2020-07-17;
MLBonfante;escucho la palabra coronavirus y me agarra dolor de cabeza automaticamente;2020-07-17 03:05:46+00:00;Anuncio_9;Mendoza, Argentina;2020-07-17;
M_FlorHernandez;ahora la vida es un turno turno para respirar turno para cagar turno para comprar turno para beber turno para vivir turno turno con turno saca turno tenes turno hijo de una gran puta con corona virus;2020-07-17 00:39:03+00:00;Anuncio_9;Mendoza, Argentina;2020-07-17;
luismariaruiz;cuando alguien les pregunte si tienen el documento al dia ya saben que les esta queriendo decir los hotelesalojamiento reabriran el lunes pero solo para parejas que dejen copia del dni tucuman coronavirus;2020-07-17 15:58:18+00:00;Anuncio_9;Tucumán, Argentina;2020-07-17;
CelesteKp;tucuman es una jungla que ni el coronavirus se anima a entrar tuculandia es la vacuna de la pandemia;2020-07-17 14:51:23+00:00;Anuncio_9;Tucumán, Argentina;2020-07-17;
bermudez_mauro;se contagiaba de coronavirus en el dia del amigo;2020-07-17 00:44:46+00:00;Anuncio_9;Tucumán, Argentina;2020-07-17;
Titospinelli;jesus le dijo como que si puedes todo es posible para el que cree san marcos 923 sinamoresimposible niunamenos urgente ultimasnoticias coronavirus 17julio;2020-07-17 13:50:17+00:00;Anuncio_9;Neuquén, Argentina;2020-07-17;
Daniela_ilama;sabes cuantas veces tuve coronavirus y me recupere leona;2020-07-17 01:24:22+00:00;Anuncio_9;Neuquén, Argentina;2020-07-17;
radiorelaxsf;ciclo de entrevistas en radio relax santa fe sabado 18 de julio17hs charlamos sobre lactancia y partorespetado con florencia bustos obstetra y asesora en lactancia unite al vivo por instagram live streaming entrevista charlas covid19 covid19 coronavirus;2020-07-17 18:03:13+00:00;Anuncio_9;Paraná, Argentina;2020-07-17;
radiorelaxsf;el encierro tras la pandemia nos hizo ver que siempre se puede salir adelante y le dio al amor un golpe de refilon para que valoremos mas a los nuestros rosanaoficial tomamos tu cancion y la hicimos nuestra 17julio covid19 coronavirus;2020-07-17 17:58:35+00:00;Anuncio_9;Paraná, Argentina;2020-07-17;
SoyPituOk;hoy abrimos las puertas virtuales de nuestra casa y recibimos con enorme placer a vandamusic entrecasa 18hs instagram live soypituok entrevista charlas app streaming redes musica rocklocal 17julio covid19 coronavirus viernes;2020-07-17 17:41:12+00:00;Anuncio_9;Paraná, Argentina;2020-07-17;
Juancho33_stafe;se viene el anuncio de alferdez tmb se viene otra pseudo marcha coronavirus covid19 quedateencasa;2020-07-17 14:33:40+00:00;Anuncio_9;Paraná, Argentina;2020-07-17;
Juancho33_stafe;habraconsecuencias covid19 brasil supera la marca de 2 millones de casos coronavirus;2020-07-17 12:54:54+00:00;Anuncio_9;Paraná, Argentina;2020-07-17;
Veroensinas;hoy llegan de la puna 38 mineros con sintomas de coronavirus via eltribuno;2020-07-17 11:30:24+00:00;Anuncio_9;Paraná, Argentina;2020-07-17;
anaclromero;estamos capacitadas para enfrentar esta crisis los paises liderados por mujeres se cuentan entre los que mejor respondieron a la crisis del coronavirus en serio no tenemos nada que aportar es sinnosotras;2020-07-17 23:31:52+00:00;Anuncio_9;Comodoro Rivadavia, Argentina;2020-07-17;
Joansov2;category is pandemic btichy time puertomadero realness gayworld coronavirus quarantinelife bitches gayworld gaybrasil gayargentina gaylatino instamoment crazy malemodel en ciudad autonoma;2020-07-31 23:50:21+00:00;Anuncio_10;Buenos Aires, Argentina;2020-07-31;
FedericoCoin;asi que ya andaban enmascarados antes del coronavirus;2020-07-31 23:42:39+00:00;Anuncio_10;Buenos Aires, Argentina;2020-07-31;
Magdale99293815;yomiropolemica no sean obsecuentes con el gobierno ademas del coronavirus la gente se desespera porque no tiene un peso porque van a reformar la justicia para liberar corruptos y porque crean una moratoria justo para cristobal lopez y juzgan a los ciudadanos basta de teatro;2020-07-31 23:21:25+00:00;Anuncio_10;Buenos Aires, Argentina;2020-07-31;
alfreroude;aquellos que fallecen de coronavirus lo hacen antes de lo que les deberia haber tocado cito a un estudio de estados unidos sin la menor idea de la cita del estudio de la revista o universidad que lo publico posta que este chabon es un intelectual;2020-07-31 23:14:18+00:00;Anuncio_10;Buenos Aires, Argentina;2020-07-31;
gradc;si te moris por coronavirus te moris antes;2020-07-31 23:09:41+00:00;Anuncio_10;Buenos Aires, Argentina;2020-07-31;
Brasentina;veoveo el pais colmado de casos de coronavirus la sangre de cucaracha de la gente lo va hacer caer en su propia vivezacriolla;2020-07-31 23:07:43+00:00;Anuncio_10;Buenos Aires, Argentina;2020-07-31;
Isisdunn3;q berni le quite al covid19el permiso de sirculacionx kicillof se esta quejandocontra el coronavirus x cruza ah caba cuando quiereponganle 1chaleco de fuerza al enano x favorrrr;2020-07-31 22:51:44+00:00;Anuncio_10;Buenos Aires, Argentina;2020-07-31;
oscarmo376;el ultimo aviso del coronavirus es de forros son los de la clase media los que no se cuidan el que trabaja en una empresa el que toma por una calle sin control o el que busca a la madre muy de soretes;2020-07-31 21:47:12+00:00;Anuncio_10;Buenos Aires, Argentina;2020-07-31;
qarosio;pobrecitp coronavirus;2020-07-31 21:45:22+00:00;Anuncio_10;Buenos Aires, Argentina;2020-07-31;
PioZarauza;quizo decir que los mato el coronavirus antes de que los maten ellos se les escaparon;2020-07-31 21:37:50+00:00;Anuncio_10;Buenos Aires, Argentina;2020-07-31;
FernandoPaaez;frodo dijo que si te moris que coronavirus moris antes de que te toque morir asi textual;2020-07-31 21:36:39+00:00;Anuncio_10;Buenos Aires, Argentina;2020-07-31;
Mar-14;edufeiok edufeiok te comento tengo a mi hijo con coronavirus pasa que al resto fls flia jamas nos hisoparon es normal;2020-07-31 21:27:55+00:00;Anuncio_10;Buenos Aires, Argentina;2020-07-31;
stellamjuarez;una saga para acsel t1 se muriendo gente que antes no se miria t2 los que se mueren por coronavirus se mueren antes de que le llegue me muero que payaso;2020-07-31 21:27:07+00:00;Anuncio_10;Buenos Aires, Argentina;2020-07-31;
MajoseActriz;importante yo diria que tubo pensamientos muy profundos como los que murieron por coronavirus se fueron antes de lo que le tocaba irse;2020-07-31 21:16:43+00:00;Anuncio_10;Buenos Aires, Argentina;2020-07-31;
diego_en_lanus;la bolufrase del dia de kicillofok quien es el hdp que lo deja hablar el que fallece de coronavirus lo hace antes de lo que le iba a tocar mamaderaaaaa me pregunto si se entrena para decir ganzadas o le hacen un libreto y lo entiende a su manera elpeorgobiernodelahistoria;2020-07-31 21:00:44+00:00;Anuncio_10;Buenos Aires, Argentina;2020-07-31;
DePapeleros;coronavirus covid19 obra social del personal del papel carton y quimicos osppcyq informacion importante jose l cordoba sec gral;2020-07-31 20:55:36+00:00;Anuncio_10;Buenos Aires, Argentina;2020-07-31;
Lu_Barreiro;claro debe ser xqe para morirse de coronavirus habia que estar vivo de antes onda si ya estabas muerto no podes morir de coronavirus no se;2020-07-31 19:56:08+00:00;Anuncio_10;Buenos Aires, Argentina;2020-07-31;
ElGlandote_;acto seguido insiste o sea que si no les hubiese dado coronavirus habrian podido vivir mas un intelectual;2020-07-31 19:01:46+00:00;Anuncio_10;Buenos Aires, Argentina;2020-07-31;
elenamolina17;el que muere por coronavirus se muere antes;2020-07-31 19:01:03+00:00;Anuncio_10;Buenos Aires, Argentina;2020-07-31;
